line_count,en,lt,translated_text,BLEU_Score,CHRF_Score,COMET_Score
191,Of  course I am!,"Na, žinoma!","Na, žinoma!",51.045566714196475,75.19829112934362,1.327373743057251
192,Another  message...Reading a bizarre message.,Dar viena žinutė,Dar viena mergaitė,51.045566714196475,75.19829112934362,0.3273577094078064
193,Have a  listen:  Do I come? - or do you come? Over the weekend or on Friday? In the castle or in the court  gardens? Where shall we meet?,"Klausyk,  aš atvykstu ar Tu atvyksti? Savaitgalyje ar penktadienį?  Pilyje ar pilies sode? Kur susitinkame?","Klausyk, aš esu atvykstu ar Tu atvyksti? Savaitgalyje ar penktadienyje? Pilyje ar pilies sode? Kur susiinkame?",51.045566714196475,75.19829112934362,1.004218339920044
194,Who's sent  that then?,Kas tai siunčia?,Kas tai yra?,51.045566714196475,75.19829112934362,-0.15570908784866333
195,"I don't  know,  no idea. Perhaps a ghostwriter?",Neįsivaizduoju. Gal dvasia?,Neįsivaizduojama. Gal dvasia?,51.045566714196475,75.19829112934362,1.2572977542877197
196,Very  strange!,Labai keista!,Labai keista!,51.045566714196475,75.19829112934362,1.3309415578842163
197,Exactly as in  a thriller.,Kaip  detektyve.,Kaip detektyvas.,51.045566714196475,75.19829112934362,1.288934588432312
198,There's no  parking here!,Čia  mašinas statyti draudžiama.,Čia mašinas statyti draudžiama.,51.045566714196475,75.19829112934362,1.3235937356948853
199,I didn't know  that. I will drive off immediatly.,Aš  nežinojau. Aš tuoj pat išvažiuosiu.,Aš nežinau. Aš esu čia ir aš esu čia.,51.045566714196475,75.19829112934362,-1.2745041847229004
200,On weekends you  can park here.,Savaitgaliais  galima.,Savaitgaliai galima.,51.045566714196475,75.19829112934362,1.2903070449829102
201,And what day is  it today?,O kokia  šiandien diena?,O kokia šiandien diena?,51.045566714196475,75.19829112934362,1.3273729085922241
202,Today is  Wednesday.,Trečiadienis.,Trečiadienis.,51.045566714196475,75.19829112934362,1.326935052871704
203,Wha t a  pity! But  I can't wait for 2 days!,Gaila. Bet aš  negaliu dvi dienas laukti.,"Gaila. Bet aš negalvoju apie tai, kaip reikia elgtis.",51.045566714196475,75.19829112934362,-0.5968737602233887
204,And you are not  allowed to do so either!,"Gaila,  bet niekuo negaliu padėti.","Gaila, bet niekuo negalvoju padėtį.",51.045566714196475,75.19829112934362,-0.2958216071128845
205,Enquiring about public transport,Paklausti apie viešąjį transportą,Pakeliama apie vie<unk> j<unk> transportavimas,51.045566714196475,75.19829112934362,-1.1343586444854736
206,Where  do you want to go?,Kur Jūs norėtumėte nueiti?,Kur Jūs norite nueiti?,51.045566714196475,75.19829112934362,1.239880919456482
207,To  the castle please.,Į pilį.,Į viršų,51.045566714196475,75.19829112934362,-0.7226956486701965
208,By  tube or bus?,Metro ar autobusu?,Metro ar autobusu?,51.045566714196475,75.19829112934362,1.3250536918640137
209,Which  is the best?,O kaip geriau?,O kaip geriau?,51.045566714196475,75.19829112934362,1.323526382446289
210,"By  tube it's faster, but the bus is cheaper.","Metro  - greičiau, o autobusu - pigiau.","Metro - greitkelis, o autobusu - greitkelis.",51.045566714196475,75.19829112934362,-0.10978357493877411
211,I'll  take the bus.,Tada autobusu.,Tadas autobusu.,51.045566714196475,75.19829112934362,1.1917554140090942
212,Which  number (bus) is it please?,Kuris autobusas?,Kuris autobusą?,51.045566714196475,75.19829112934362,1.038071870803833
213,Number  48; it goes directly to the castle.,48 numeris važiuoja  tiesiai prie pilies.,48 numeris važiuoja tiesi prie pilies.,51.045566714196475,75.19829112934362,1.308503270149231
214,Where  is the stop?,Kur sustojimas?,Kur susistemintas?,51.045566714196475,75.19829112934362,-0.27588656544685364
215,"The  stop is right here, at the corner, on tie right hand side.","Sustojimas čia pat, už kampo, dešinėje pusėje.","Sustojimas čia pat, už kampo, dešinėje pusėje.",51.045566714196475,75.19829112934362,1.3156816959381104
216,"Oi the right, yes of cource, I almost forgot about that.",Dešinėje? Aš visai užmiršau.,Aš visau užmiršau.,51.045566714196475,75.19829112934362,-0.1862068921327591
217,Many thanks.,Didelis ačiū.,Didelis ačiū.,51.045566714196475,75.19829112934362,1.3294010162353516
218,You're welcome.,Nėr už ką.,Nėr už ką.,51.045566714196475,75.19829112934362,1.3229984045028687
219,Describing  an accident,Avarija,Avarija,51.045566714196475,75.19829112934362,1.3282074928283691
220,What was that?,Kas atsitiko?,Kas pasitiko?,51.045566714196475,75.19829112934362,0.6970081925392151
221,"An accident,  in Kantstrasse.",Avarija Kanto gatvėje.,Avarija Kanto gatvėje.,51.045566714196475,75.19829112934362,1.3296401500701904
222,How did it happen?,Kaip tai  buvo?,Kaip tai buvo?,51.045566714196475,75.19829112934362,1.3273861408233643
223,The traffic  lights at the crossing are not working. Three cars have collided.,Šviesoforas kryžkelėje nedirba. Susidūrė trys  automobiliai.,Šviesoforas kryžkelėje nedirba. Susidūrė išbando automobilius.,51.045566714196475,75.19829112934362,0.43169349431991577
224,Is somebody injured?,Ar kas nors sužeistas?,Ar kas nors sužais?,51.045566714196475,75.19829112934362,0.5602845549583435
225,"Yes, two  drivers are badly injured' the other passengers only slightly, thank goodness.","Taip, du vairuotojai sunkiai sužeisti, ačiū Dievui - kiti nesunkiai.","Taip, du vairuotojai sužaistus, ačiū Dievui - kiti nesunkiai.",51.045566714196475,75.19829112934362,1.1083283424377441
226,Whenn did it  happen then?,Kada tai  atsitiko?,Kada tai atsitiko?,51.045566714196475,75.19829112934362,1.3294440507888794
227,Ten minutes  ago. Somebody rang the ambulance.,Prieš dešimt minučių. Kažkas iškvietė greitąją.,Prieš dešimt minučių. Kažkas iškviete graitąją.,51.045566714196475,75.19829112934362,-0.19308651983737946
228,It will be  here soon.,Ji greitai  atvyks.,Ji greitai atvyks.,51.045566714196475,75.19829112934362,1.324814796447754
229,"I hope so. The  traffic looks like chaos, don't you think?","Tikėkimės. Toks didelis judėjimas, ar ne?","Tikėkimai. Toks didelis judėjimas, ar ne?",51.045566714196475,75.19829112934362,1.2458536624908447
230,Difficulties  on the phone (to complain about an order,Apie  nesusipratimus telefonu,Apie mus,51.045566714196475,75.19829112934362,-1.2976610660552979
231,"Sauer & Co., hello.","Alio, Sauer  & Co.","Alio, Sauer & Co.",51.045566714196475,75.19829112934362,1.2816474437713623
232,Good morning.  Becker fashions. We received your parcels this morning.,Labas rytas. Bekerio mados. Šiandien gavome Jūsų siuntinį.,Labas rytas. Bekerio mados. Šiandienos gaumė Jūsų siuntinys.,51.045566714196475,75.19829112934362,1.2384295463562012
233,Which parcel  are you talking about?,Apie kurį siuntinį Jūs kalbate?,Apie čiurkšlę ir jos čiurkšlę?,51.045566714196475,75.19829112934362,-1.450430154800415
234,The delivery  of socks.,Siuntinys su kojinėmis.,Siuntinys su kojalinemis.,51.045566714196475,75.19829112934362,-0.24148999154567719
235,Now I remember. Good.,Prisimenu.,Prisimenu.,51.045566714196475,75.19829112934362,1.3293834924697876
236,I'm pleased.,"Gerai, kad  gavote.","Gerai, kad gavote.",51.045566714196475,75.19829112934362,1.3257312774658203
237,"No, not good  at all.",Visai ne  gerai.,Visai ne gerai.,51.045566714196475,75.19829112934362,1.3275046348571777
238,There are as  many as 300 pairs of grey socks.,Jame 300 porų pilkų kojinių.,Jame 300 porų pilkų kojinių.,51.045566714196475,75.19829112934362,1.3269381523132324
239,That's right.,Teisingai.,Teisingai.,51.045566714196475,75.19829112934362,1.329115629196167
240,"No, it's not  right. Miss...","Ne,  neteisingai, panele...","Ne, netaisyklingai, panele...",51.045566714196475,75.19829112934362,1.2047247886657715
241,"Mrs., if you  please, Mrs. Ernst.",Ponia...  Ponia Ernst.,Ponia... Ponia Ernst.,51.045566714196475,75.19829112934362,1.3208394050598145
242,"Mrs. Ernst, we  didn't actually order 300 pairs of grey socks.","Ponia Ernst, mes iš tikrųjų neužsakėme 300 porų pilkų kojinių.","Ponia Ernst, mes iš tikrųjų neužsikabiname 300 porų pilkų kojinių.",51.045566714196475,75.19829112934362,1.24971342086792
243,"Oh, yes, you  did. I've got it here in the books.",Užsakėte. Aš matau knygoje.,Užsakyte. Aš matau knygoje.,51.045566714196475,75.19829112934362,1.2882369756698608
244,"Mrs. Ernst,  something must be wrong there. We ordered 30 pairs of grey socks, not 300.","Ponia Ernst, kažkas čia negerai. Mes užsakėme 30 porų pilkų kojinių, o  ne 300.","Ponia Ernst, kažkas čia negerai. Mes užsakinėjame 30 porų pilkų kojinių, o ne 300.",51.045566714196475,75.19829112934362,1.2901506423950195
245,Not 300 then?,Ne 300?,Ne 300?,51.045566714196475,75.19829112934362,1.3257222175598145
246,"Oh well, send  those you don't want back to us.","Ach, išsiųskite mums, jeigu Jūs jų nenorite.","Ach, išsioskite mums, jeigu Jūsų nenorite.",51.045566714196475,75.19829112934362,0.6589240431785583
247,Goodbye.,Viso gero.,Viso gero.,51.045566714196475,75.19829112934362,1.324122428894043
248,"I don't know  what to say, but what I can do?","Aš tiesiog nežinau, ką pasakyti. Bet ką aš galiu padaryti?","Aš esu tas, kuris žino, ką daryti. Bet ką aš galiu padaryti?",51.045566714196475,75.19829112934362,0.4531676769256592
249,A meeting  on the plane,Susitikimas lėktuve,Susitikimas lesbietė,51.045566714196475,75.19829112934362,-0.9905707240104675
250,"Hello, Mrs Schmidt.","Sveika, ponia  Šmidt.","Šveika, Ponia Šmidt.",51.045566714196475,75.19829112934362,0.2851298451423645
251,What a  surprise to meet you here on the plane!,Koks netikėtumas Jus čia lėktuve sutikti!,Koks netikėtumas jus cia lynktuve sutikti!,51.045566714196475,75.19829112934362,0.6739208102226257
252,Yes. Isn't it?,Tikrai?,Tikrai?,51.045566714196475,75.19829112934362,1.3296053409576416
253,How are you?,Kaip sekasi?,Kaip sekasi?,51.045566714196475,75.19829112934362,1.3267902135849
254,"I'm fine  thanks, and how are you?","Puikiai, o  Jums?","Puikiai, o Jumsai?",51.045566714196475,75.19829112934362,1.2524709701538086
255,Where are you  going to?,Kur Jūs vykstate?,Kur mes vykstate?,51.045566714196475,75.19829112934362,1.1098856925964355
256,I'm going to  visit my son. He is living in Switzerland now. And what about you?,Ruošiuosi aplankyti savo sūnų. Jis gyvena Šveicarijoje. O Jūs?,Ruošiuosi aplaistytos savo kūno. Jis gyvena Šveicarijuje. O mes?,51.045566714196475,75.19829112934362,-0.553120493888855
257,I'm on  business again. I often fly on this route.,Aš vėl komandiruotėje. Aš dažnai skrendu šiuo maršrutu.,"Aš esu vėžlys, aš esu tėviškė. Aš esu tėviškė.",51.045566714196475,75.19829112934362,-1.471723198890686
258,I see. How  often then?,Matau. Kaip dažnai?,"Matau, kaip dažnai?",51.045566714196475,75.19829112934362,1.2992842197418213
259,About 2-3  times per month.,Maždaug tris kartus per mėnesį,Maždaug tris kartus per mėnesį,51.045566714196475,75.19829112934362,1.3286938667297363
260,I'm only  flying for the second time today!,O aš skrendu šiandien antrą kartą!,Aš esu išdykęs šiandien antrieji kartai!,51.045566714196475,75.19829112934362,-0.952055037021637
261,No wonder that  we don't meet more then!,"Ne nuostabu, kad mes ne dažnai susitinkame!","Ne nuostaba, kad mes ne dažnai susitinkame!",51.045566714196475,75.19829112934362,1.3190573453903198
262,Talking  about interests,Pokalbis apie pomėgius,Pokalbis apie pomėgį,51.045566714196475,75.19829112934362,1.264923095703125
263,What are you  interested in?,Kuo Jūs domitės?,Kuo Jus domitės?,51.045566714196475,75.19829112934362,1.2735884189605713
264,That depends.  I'm interested in many things.,Kaip čia pasakius? Aš domiuosi daugeliu dalykų.,Aš esu namų šeimininkės.,51.045566714196475,75.19829112934362,-1.2303961515426636
265,Are you  interested in art?,Ar Jūs domitės menu?,Ar Jūsų namų meniu?,51.045566714196475,75.19829112934362,-1.0990456342697144
266,What kind of  art do you mean?,Žiūrint ką Jūs turite galvoje?,"Žiūrint, ką jūs turite gale?",51.045566714196475,75.19829112934362,-0.6307576894760132
267,Paintings.,Tapybą.,Tapybą.,51.045566714196475,75.19829112934362,1.3259066343307495
268,"Oh yes, I'm  very interested in paintings.",O taip. Man  patinka tapyba.,O taip. Man patinka tapyba.,51.045566714196475,75.19829112934362,1.3263897895812988
269,What kind of  paintings are you particularly interested in?,Kokia tapybos rūšimi Jūs daugiausiai domitės?,Kokia tapybos rūšimi Jus daugių domitės?,51.045566714196475,75.19829112934362,0.4714927077293396
270,Expressionist  paintings like the ones by Kandinsky and Schmidt-Rotluf for  example. I like both very much.,"Ekspresionistai, pavyzdžiui tokie kaip Kandinskis ir  Šmidt-Rotlufas. Aš juos abu mėgstu.","Ekspresionistai, pavyzdžiui tokie kaip Kandinskis ir Šmidt-Rotlufas. Aš esu tas pats žmogus.",51.045566714196475,75.19829112934362,0.6655596494674683
271,So you are  only interested in modern art?,"Taigi, Jūs domitės tik moderniu menu?","Taigi, Jūsų namų meniu tik modernu?",51.045566714196475,75.19829112934362,-0.044144731014966965
272,"No, I'm also  interested in the impressionists, but not as much.","O ne. Man  patinka ir impresionistai, nors ne perdaug.","O ne. Man patinka ir impresionistai, neis ne perdaug.",51.045566714196475,75.19829112934362,0.7978026270866394
273,"I 'm not  interested in paintings at all, only in photography.",O man visai  nepatinka tapyba. Aš domiuosi fotografija.,"Aš esu moteris, kuri nori būti tavo žmona.",51.045566714196475,75.19829112934362,-1.1732838153839111
274,Talking  about the weather,Pokalbis apie orą,Pokalbis apie,51.045566714196475,75.19829112934362,0.182661235332489
275,Do you know  what the weather is going to be like?,"Ar žinote, koks bus oras?","Ar žinot, koks bus oras?",51.045566714196475,75.19829112934362,1.3216168880462646
276,"Yes, I happen  to know it; I've seen the weather report.","Taip, atsitiktinai perskaičiau orų prognozę.","Taip, persikiniai perskaičiau orų prognozė.",51.045566714196475,75.19829112934362,0.624416172504425
277,What's the  weather like in London?,Koks bus oras  Londone?,Koks bus oro Londone?,51.045566714196475,75.19829112934362,0.8305498957633972
278,In London  it's cool; but it's going to improve.,"Bus vėsu, bet žada pasitaisyti.","Bus vėsu, bet uždažyti.",51.045566714196475,75.19829112934362,-0.5934287309646606
279,And what's  the weather in Berlin going to be like?,O koks bus  oras Berlyne?,O koks autobusas ar Berlyne?,51.045566714196475,75.19829112934362,0.5696493983268738
280,"Here it's  going to stay warm, just as yeterday. Here it's going to be a lovely  summer.","Ž  ada būti  saulėtas ir šiltas, toks kaip vakar. Puiki vasara!",<unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,51.045566714196475,75.19829112934362,-1.9482438564300537
281,You are quite  right.,Jūs teisus.,Jus teisus.,51.045566714196475,75.19829112934362,0.590849757194519
282,It's fairly  warm already.,Jau net dabar  šilta.,Dau neto šilta.,51.045566714196475,75.19829112934362,-0.8794540166854858
283,"According to  the report, we will get as much as 30o centigrade today.",Pagal prognozę bus šiandien 30  o šilumos.,Pagal prognozę autobusas Šiandien 30 o šilumos.,51.045566714196475,75.19829112934362,-0.11172611266374588
284,Do  you like it?(To express likes),Ar  Jums patinka?,Ar Jums patinka?,51.045566714196475,75.19829112934362,1.323537826538086
285,Do you like  Berlin?,Ar patinka  Jums Berlynas?,Ar patinka Jus Berlynas?,51.045566714196475,75.19829112934362,1.310526728630066
286,"Oh, yes very  much.","Taip, labai  patinka.","Taip, labas patinka.",51.045566714196475,75.19829112934362,0.8837990164756775
287,What do you  like best?,O kas  daugiausiai patinka?,O kas daugiaus patinka?,51.045566714196475,75.19829112934362,0.8712607026100159
288,I like the  National Gallery and Schloss Charlottenburg best.,Daugiausiai Nacionalinė galerija ir Šarlotenburgo pilis.,Daugiau Nacionalinės galerijos ir Šarlotenburgo pilis.,51.045566714196475,75.19829112934362,0.45983368158340454
289,But also like  the Court Gardens.,Taip pat  patinka pilies sodas.,Taip pat pat patinka pilies sodos.,51.045566714196475,75.19829112934362,1.3079617023468018
290,Would you like  to live in Berlin?,Ar norėtumėte gyventi Berlyne?,"Ar norit, kad būtų gera Berlyne?",51.045566714196475,75.19829112934362,-0.5921123027801514
291,"Oh  yes, that  would be good. I would speak German a lot better then.",Tai būtų puiku. Aš geriau kalbėčiau vokiškai.,Tai ūsų puiku. Aš geriau kalbėčiau vokiškai.,51.045566714196475,75.19829112934362,0.10532940179109573
292,Where do you  live then?,Kur Jūs gyvenate?,Kur mes gyvenate?,51.045566714196475,75.19829112934362,0.9093083739280701
293,"I live in  London, and you?","Aš gyvenu Londone, o Jūs?","Aš esu čia Londone, o jūs?",51.045566714196475,75.19829112934362,1.0196704864501953
294,"I have been  living here in the ""Spreemetropolis' for the past 40 years. I'm a genuine Berliner.",Aš gyvenu čia Šprimetropolyje jau keturis metus. Esu tikras  berlynietis.,Aš esu čia Šprimetropolyje jau keturis metus. Esu tikras berlynietis.,51.045566714196475,75.19829112934362,1.3071072101593018
295,To  discuss methods of payment,Apie mokėjimo būdus,Apie mokyklą,51.045566714196475,75.19829112934362,-0.7832443714141846
296,That comes to  125 marks 50.,Tai bus 125 markės ir 50.,Tai bus 125 markės ir 50.,51.045566714196475,75.19829112934362,1.313504934310913
297,"I haven't got  that much on me, sorry.","Gaila, prie savęs aš neturiu tiek daug.","Gaila, prie savos aš neturiu tiek daug.",51.045566714196475,75.19829112934362,0.7249321341514587
298,That doesn't  matter. You can pay by credit card.,Tai nieko. Jūs galite mokėti kreditine kortele.,Tai niekas. Jūs galite mokyti creditine kortele.,51.045566714196475,75.19829112934362,1.1248172521591187
299,Do you also  take cheques?,O ar galiu čekiais?,O gal galim čekiai?,51.045566714196475,75.19829112934362,0.12332289665937424
300,"Yes, if you  have a valid cheque card (on you).","Taip, jeigu  jie galiojantys.","Taip, jeigu jie galiojantys.",51.045566714196475,75.19829112934362,1.3214573860168457
301,"Yes, of course.","Taip, žinoma.","Taip, žinoma.",51.045566714196475,75.19829112934362,1.3270665407180786
302,All right  then. Please make the cheque payable to Zille and Co.,Gerai. Išrašykite tada čekį Ciles ir Ko vardu.,Išekite į Ciles ir Ko vardu.,51.045566714196475,75.19829112934362,-0.7887855172157288
303,And here is  my cheques card.,"Štai čekis, prašau.","Štai čekis, prašau.",51.045566714196475,75.19829112934362,1.3234446048736572
304,"Ah,  see, you  are English? You speak German very well.","Ach, Jūs anglas? Bet Jūs kalbate puikiai vokiškai.","Ach, Jūs anglas? Bet Jūs kalbate puikiai voskiai.",51.045566714196475,75.19829112934362,0.8012166619300842
305,Congratulations!,Sveikinu!,Sveikinu!,51.045566714196475,75.19829112934362,1.3276746273040771
306,Thank you  very much.,Ačiū.,Ačiū.,51.045566714196475,75.19829112934362,1.323038101196289
307,To  express quality,Apie dovanas (kokybė),Apie dovanas (kokybė),51.045566714196475,75.19829112934362,1.325952410697937
308,Have a look at  the present I bought.,"Pažiūrėk, kokią dovaną aš nupirkau.","Pažiūrėk, kokią dovaną aš nupirkau.",51.045566714196475,75.19829112934362,1.3255774974822998
309,"Oh, a  wallet,  made of leather.","O, piniginė, ir odinė.","O, piniginė, ir odinė.",51.045566714196475,75.19829112934362,1.318662166595459
310,Who is it  for.,Kam tai?,Kam tai?,51.045566714196475,75.19829112934362,1.3274211883544922
311,"For  Max, for  his birthday.","Maksui, jo  gimtadienis.","Maksui, jo gimtadienis.",51.045566714196475,75.19829112934362,1.3258639574050903
312,I bought a  spectacle case made from a nice piece of cloth for him; and from his girlfriend he is  getting a genuine silver ring.,O aš nupirkau jam dėklą akiniams iš gražios medžiagos o nuo  savo mergaitės jis gaus tikrą sidabrinį žiedą.,O aš nupirkau jam sparnus iš gramojo medžio o nuo savo mergaitės jis gaus tikrą sidabrą į žiedą.,51.045566714196475,75.19829112934362,0.290598601102829
313,Really?,Tikrai?,Tikrai?,51.045566714196475,75.19829112934362,1.3302218914031982
314,"Yes, made of  real silver.","Taip, tikrą sidabrinį.","Taip, tikrą sidabrinę.",51.045566714196475,75.19829112934362,1.301822543144226
315,He is well off  this year.,Jam sekasi  šiemet.,Jam sekasi šeimet.,51.045566714196475,75.19829112934362,-1.0184847116470337
316,To  describe a person,Apibūdinti asmenį,Apibūdinimas asmen,51.045566714196475,75.19829112934362,0.5037278532981873
317,Could you  please meet my uncle at 12.57?,Ar negalėtum 12.57 sutikti mano dėdę?,Ar negalėtium 12.57 sutikti mano dieną?,51.045566714196475,75.19829112934362,0.025807270780205727
318,I'm  busy.,Aš neturiu  laiko.,Aš neturiu laiko.,51.045566714196475,75.19829112934362,1.3209497928619385
319,"From the  station, you mean?","Turi galvoje,  nuo stoties?","Turi galvoje, nuo stoties?",51.045566714196475,75.19829112934362,1.323699951171875
320,"Okay, what  does he look like?","Na gerai, o  kaip jis atrodo?","Na gerai, o kaip jis atrodo?",51.045566714196475,75.19829112934362,1.3249915838241577
321,"He is very  tall, about 6', and he's rather fat.","Jis labai  aukštas, apie 1,8 m, ir pilnas","<unk> <unk> , <unk> , <unk> , <unk>",51.045566714196475,75.19829112934362,-1.8076505661010742
322,Does he wear  glasses?,Ar jis  nešioja akinius?,Ar jis nešioja akinius?,51.045566714196475,75.19829112934362,1.3261232376098633
323,"Yes, and he is  always very elegantly dressed. Most of the time in a dark suit, and he is always carrying  a briefcase.","Taip, jis visada apsirengęs elegantiškai. Dažniausiai tamsiu  kostiumu, visada su portfeliu.","Taip, jis visada apsirengęs elegantiškus. Dažniaus tamsiu kostiumu, visada su portfeliu.",51.045566714196475,75.19829112934362,0.918178141117096
324,There are  hundreds of those types. What's his name then?,Tokių šimtai. Koks gi jo vardas ir pavardė?,Tokių šimtai. Koks gi jo vardas ir vieta?,51.045566714196475,75.19829112934362,1.188861608505249
325,"Heinrich  Meier, the same as me.","Henrikas  Mejeris, kaip ir aš.","Henrikas Mejeris, kaip ir aš.",51.045566714196475,75.19829112934362,1.3260455131530762
326,Get  well wishes,Palinkkėimai pasveikti.,Palinkėjimai pasveikti.,51.045566714196475,75.19829112934362,1.3008782863616943
327,Have you  anything planned for today?,Ar ką nors šiandien planavai?,Ar ką nors šiandien planavai?,51.045566714196475,75.19829112934362,1.3287146091461182
328,"Yes, I have to  go to the hospital.","Taip, turiu nueiti į ligoninę.","Taip, turi nueiti į ligoninę.",51.045566714196475,75.19829112934362,1.288557529449463
329,"Oh, what's  hapenned then?",O kas  atsitiko?,O kas atsitiko?,51.045566714196475,75.19829112934362,1.329636812210083
330,My granndad is  in hospital.,Mano senelis ligoninėje.,Mano senelis ligoninėje.,51.045566714196475,75.19829112934362,1.3280925750732422
331,I'm going to  visit him,Norėčiau jį aplankyti.,"Norėčiau, kad būtų aplaistytas.",51.045566714196475,75.19829112934362,-0.8198526501655579
332,"He's had an  accident, you know.","Tu gi žinai, jis buvo papuolęs į avariją.","Tu gi žiunai, jis buvo papuolęs į avariją.",51.045566714196475,75.19829112934362,1.2811353206634521
333,"Oh,  dear, how  is he then?",O kaip jis  dabar?,O kaip jis dabar?,51.045566714196475,75.19829112934362,1.3238810300827026
334,"He's better  now, thank goodness.","Ačiū Dievui, dabar jaučiasi geriau.","Ačiū Dievui, dabar jaučiasi geriau.",51.045566714196475,75.19829112934362,1.3276875019073486
335,"He has had a  car accident, you know,","Tai buvo automobilio avarija, tu žinai.","Tai buvo automobilio avarija, tu žiureti.",51.045566714196475,75.19829112934362,0.6224545836448669
336,"Well, when I  think of it, I feel sort of queasy.(lit.)","Kai aš apie  tai galvoju, man tiesiog bloga.","Apie tai, kas yra galvoju, vyras tieciog bloga.",51.045566714196475,75.19829112934362,-0.8484965562820435
337,"I'm sorry for  him. He meant to fly to Zurich, didn't he?","Man gaila. Jis norėjo į Ciuriką skrįsti, ar ne?","Man gaila. Jie nori į Ciuriką skrieji, ar ne?",51.045566714196475,75.19829112934362,0.5915041565895081
338,Yes today  (exactly). He was really unfortunate.,"Tiksliai,  šiandien. Jam tiesiog nepasisekė.","Tiksliai, šiandiena. Jam tiesiog nepasisekėja.",51.045566714196475,75.19829112934362,0.953737735748291
339,Ich wish him a  speedy recovery.,Linkiu jam kuo greičiau pasveikti.,Linkiu jam kuo greičiau pasveikti.,51.045566714196475,75.19829112934362,1.3285112380981445
340,Thanks. Bye  for now.,Ačiū. Kol kas.,Ačiū. Kol kas.,51.045566714196475,75.19829112934362,1.3275707960128784
341,Cheers.,Iki.,Iki.,51.045566714196475,75.19829112934362,1.3260854482650757
342,The  mysterious briefcase,Paslaptingas  portfelis,Paslaptingo portelis,51.045566714196475,75.19829112934362,-0.4160533547401428
343,"Well,  Mrs. B.  I say, your briefcase looks very smart.","O, ponas B., Jūsų portfelis atrodo labai įdomiai.","O, ponas B., Jūsų portelis atrodo labi įdomiai.",51.045566714196475,75.19829112934362,0.5346062183380127
344,What have you  got in it?,Ką Jūs ten turite?,Ką jūs ten turit?,51.045566714196475,75.19829112934362,1.2614496946334839
345,"I don't know  myself, actually.",Aš iš tikrųjų pats nežinau.,Aš iš čia tikrųjų pats nežinau.,51.045566714196475,75.19829112934362,0.8748477697372437
346,What? Do you  mean that you don't know what's in your case?,"Ką? Jūs sakote, kad pats nežinote, ką turite portfelyje?","Ką? Jūs sakote, kad paats nežinote, ką jūs turite portfelyje?",51.045566714196475,75.19829112934362,1.2129237651824951
347,That's what I  said.,"Taip, kaip girdėjote.","Taip, kaip girdėjote.",51.045566714196475,75.19829112934362,1.3223400115966797
348,Don't you want  to know it?,Ir nenorite žinoti?,Ir nenorite žinių?,51.045566714196475,75.19829112934362,1.2662259340286255
349,Of course I do.,"Žinoma, noriu.","Žinomai, noriu.",51.045566714196475,75.19829112934362,1.277612328529358
350,Then I would  certainly feel better.,Jausčiausi tada geriau.,Jausčiaus tada geriau.,51.045566714196475,75.19829112934362,1.2987282276153564
351,Why don't you  have a look then?,Tai kodėl tada nepažiūrite?,Tai kodėl tada nepažiūrite?,51.045566714196475,75.19829112934362,1.328486442565918
352,"Okay then;  here, look for yourself.","Gerai,  pažiūrėk pats.","Gerai, pažiūriškės.",51.045566714196475,75.19829112934362,-0.5132055282592773
353,"Only papers,  nothing but papers.","Nieko, tik  popieriai.","Nieko, tik popieriai.",51.045566714196475,75.19829112934362,1.3278497457504272
354,Are you  feeling better now?,Ar dabar Jums  geriau?,Ar dabaru Džimsas Geriau?,51.045566714196475,75.19829112934362,-0.8041872978210449
355,"At a  Party,  talking about a family.","Vakarėlyje,  apie šeimą","<unk> , apie <unk>",51.045566714196475,75.19829112934362,-1.2491538524627686
356,We haven't seen  each other for ages. How are your children?,Šimtą  metų nesimatėme. Kaip Jūsų vaikai?,"Šimtą dieną, kaip mūsų vaikams?",51.045566714196475,75.19829112934362,-0.7089686393737793
357,"You have got  two,  haven't you?","Jūs  turite du, ar ne?",Ar tu esi?,51.045566714196475,75.19829112934362,-1.248823642730713
358,That's  right.  Since we last met my daughter has married.,"Taip.  Nuo to laiko, kai buvome susitikę, mano duktė ištekėjo.","Taip. Nuo iki laiko, kai buvome susitikę, mano duktė ištekėjo.",51.045566714196475,75.19829112934362,1.0604498386383057
359,"Your daughter is  a doctor, isn't she?","Jūsų  duktė gydytoja, ar ne?","Jūsų oda gydytoja, ar ne?",51.045566714196475,75.19829112934362,-0.4886031746864319
360,"No, my wife is a  doctor.","Ne,  mano žmona yra gydytoja.","Ne, mano žmona yra gydoja.",51.045566714196475,75.19829112934362,-0.14883661270141602
361,"My daughter is  still at university, and my son as well.","Mano  duktė dar studijuoja universitete, taip pat ir sūnus.","Mano dukra dar studioja universitete, taip pat ir sunus.",51.045566714196475,75.19829112934362,1.1182646751403809
362,What do they  study then?,Ką jie  studijuoja?,Ką jie studijuoja?,51.045566714196475,75.19829112934362,1.3245148658752441
363,Both the same  subject.,Abu  tą patį dalyką.,Abu ta pati patalė.,51.045566714196475,75.19829112934362,0.6841638684272766
